                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                0.38732,                0.30737,                0.83855,                0.99756,                0.96789,                0.98511,                0.93531,                0.36536,                0.21043,                0.81318,               0.002971,               0.002971,               0.002971
                    144,                0.38701,                0.30722,                0.83811,                0.99755,                0.96786,                0.98509,                 0.9355,                0.36515,                0.21046,                0.81309,              0.0029215,              0.0029215,              0.0029215
                    145,                 0.3844,                0.30702,                 0.8364,                0.99748,                0.96781,                0.98505,                0.93529,                0.36539,                0.21032,                0.81309,               0.002872,               0.002872,               0.002872
                    146,                0.38428,                 0.3014,                0.83466,                0.99752,                0.96777,                0.98503,                0.93519,                0.36546,                0.21025,                0.81308,              0.0028225,              0.0028225,              0.0028225
                    147,                0.38349,                0.30004,                0.83535,                0.99752,                0.96777,                0.98499,                0.93539,                0.36561,                0.21036,                0.81308,               0.002773,               0.002773,               0.002773
                    148,                0.38042,                0.29901,                0.83513,                0.99754,                0.96777,                0.98496,                0.93511,                0.36564,                 0.2106,                 0.8131,              0.0027235,              0.0027235,              0.0027235
                    149,                0.38421,                0.30048,                0.83604,                0.99749,                0.96781,                0.98494,                0.93553,                0.36578,                0.21051,                 0.8131,               0.002674,               0.002674,               0.002674
                    150,                0.38278,                0.29949,                0.83624,                0.99755,                0.96781,                0.98489,                0.93538,                0.36588,                0.21065,                0.81311,              0.0026245,              0.0026245,              0.0026245
                    151,                0.38042,                0.30031,                0.83654,                 0.9976,                0.96777,                0.98485,                 0.9352,                0.36597,                 0.2107,                0.81312,               0.002575,               0.002575,               0.002575
                    152,                0.37882,                0.29925,                0.83563,                0.99765,                0.96772,                0.98484,                  0.935,                0.36598,                0.21086,                0.81305,              0.0025255,              0.0025255,              0.0025255
                    153,                0.38003,                0.29776,                0.83521,                0.99757,                0.96779,                 0.9848,                0.93479,                0.36581,                0.21097,                  0.813,               0.002476,               0.002476,               0.002476
